# GB County Boundary Data
# Scottish Borders
# Latitude, Longitude (WGS84)
# Negative values are South or West
# 
# http://www.nearby.org.uk/counties/
# 
55.9415399160284, -2.3600408045242
55.9415670102103, -2.35999302782304
55.9397386834987, -2.3584232195166
55.9375699226192, -2.34386814172454
55.9327705896173, -2.3411526390494
55.931522051814, -2.32779328408925
55.9320376085013, -2.30910327378584
55.9299541259586, -2.30510153248908
55.9284751226943, -2.29255879262105
55.9261371522574, -2.28572388511432
55.9254788684158, -2.26259510193824
55.9283394592649, -2.25237197236797
55.9319345237766, -2.24738568173162
55.9326782048763, -2.22991222878127
55.931440252883, -2.21898937237271
55.9240401809073, -2.20662597643748
55.9218689127466, -2.1937014393351
55.9160020298958, -2.17560952233589
55.9144543428887, -2.15739663375838
55.9180540424742, -2.15281935166696
55.9184473339057, -2.14712498006461
55.9106154816402, -2.13682548706602
55.9076508392741, -2.13651111808647
55.9036024813564, -2.14110304797672
55.9003314972097, -2.13351079373297
55.8940261437571, -2.13978905203799
55.8900888656434, -2.13342759422578
55.8855265756915, -2.13155751002547
55.8777853022646, -2.10949066015272
55.8797260471147, -2.09888286511524
55.8737467209321, -2.09300246279906
55.876402345426, -2.08602448771276
55.8738536272062, -2.08165590717886
55.8660667168797, -2.07705376767056
55.8581141603241, -2.07852364713739
55.8567142664886, -2.07574127109617
55.8508108189955, -2.07633668517542
55.843697798781, -2.07130841722616
55.835833344891, -2.05943136408171
55.8207503937212, -2.05345532221013
55.8131899324545, -2.04082327510659
55.806939975352, -2.05468071622991
55.8034012727267, -2.06967113138754
55.7940446146918, -2.08868119942678
55.7907726023156, -2.09069906288438
55.7732997133795, -2.08662548396481
55.7625851029483, -2.09272103939566
55.7634652826608, -2.10434065906973
55.7610579384914, -2.11372008853056
55.7576599794274, -2.11544697207475
55.7542126165873, -2.11232993372946
55.7505900327669, -2.11407191065625
55.7483910277202, -2.12101100671352
55.7409038073111, -2.12367946103949
55.7393700297973, -2.12979035137941
55.7419665206048, -2.13819277530354
55.7420389882144, -2.14545598338436
55.7393794385729, -2.15282001785323
55.7300435662983, -2.15311786269382
55.7259790979138, -2.15566521020293
55.7245378220549, -2.17186644166213
55.7207678953641, -2.18168772737531
55.7171209773188, -2.18098632695613
55.7086070705667, -2.17197145661088
55.7042241351787, -2.18905774471888
55.6977205652635, -2.1993515868787
55.6909311482684, -2.20278467022993
55.6826477209401, -2.21797721471
55.676336395352, -2.22501795551977
55.6678942683442, -2.22285509849076
55.6654255333371, -2.22656081679948
55.6634679197301, -2.2354828412413
55.6542646934844, -2.25028647582202
55.6504081655695, -2.25119938265291
55.6484808677424, -2.23996899830829
55.6457425777561, -2.23884004548564
55.6426338783801, -2.24779737680921
55.6426860646645, -2.25304049050335
55.6466591958145, -2.26501453764018
55.6441087768683, -2.28444398093087
55.6446600786742, -2.29450511017072
55.64865699254, -2.30970976229728
55.6446857604803, -2.32353279268796
55.6440722169921, -2.33121743809389
55.6372972081014, -2.33784785492083
55.6294229942405, -2.33241197631592
55.6293808257453, -2.32467714326406
55.6311808440913, -2.320133729916
55.6278622133122, -2.31437352142473
55.6213291541443, -2.32159360194287
55.6176534702693, -2.31841981763218
55.6150584838, -2.31073062284566
55.6007271007662, -2.29614354212358
55.5945121305899, -2.29495421444442
55.5890573946482, -2.29892726172067
55.5821028503425, -2.2951783453209
55.5780027570191, -2.28107875081465
55.5654732424997, -2.26261202818128
55.5569729125761, -2.24537103406789
55.5514517105449, -2.23839412586364
55.5361118376287, -2.23933109800165
55.5280383234497, -2.23240704153332
55.5138077579262, -2.23588602472555
55.509020389916, -2.23018902996128
55.5075293534311, -2.22506634457011
55.4979701632189, -2.21432725419032
55.4807781315001, -2.21080045109623
55.4785494452212, -2.20569414164006
55.4769709398917, -2.1870810271469
55.4721295781318, -2.1736755867247
55.4699460315248, -2.17372924398878
55.4674438548708, -2.18278117066574
55.444560501513, -2.20379406936848
55.4391435742241, -2.21353382881903
55.4337744372246, -2.23098316223955
55.4336107021412, -2.2630942146637
55.4314689126378, -2.27276677280111
55.4094733142156, -2.3238651393995
55.4113542070762, -2.3328201158762
55.4106499931357, -2.33731549124216
55.4059144346428, -2.3406072663742
55.4037576975202, -2.34706313256315
55.4015704730445, -2.34837034807756
55.3792636626248, -2.34359749970045
55.3752807306777, -2.35072705152
55.3705057915347, -2.34566736795917
55.3675835106177, -2.34635183763314
55.3553371929046, -2.37923992218651
55.3488009941651, -2.38895447081158
55.3485152546732, -2.40498908167352
55.3599433961676, -2.42660562885635
55.3593323334453, -2.45161608472546
55.3542764890559, -2.4651536832422
55.3511346716841, -2.49851862360118
55.3489532597063, -2.50238629524122
55.3362068020058, -2.51215657352792
55.3242110316144, -2.52895934368786
55.3220700749854, -2.54179012073294
55.3198962800604, -2.54565271014437
55.3174065066007, -2.56361312356542
55.3108437046412, -2.56816758977273
55.2933906622377, -2.59139780032691
55.2832492191171, -2.61964847710149
55.2628420942093, -2.63711190328198
55.2621468172214, -2.64798961661025
55.2606863892604, -2.65056207380767
55.2533355218843, -2.63527645295911
55.2496344098632, -2.61932973361844
55.2459826382373, -2.6200121975922
55.2460342197383, -2.63789680979769
55.2438391616611, -2.63665058807363
55.2285085292761, -2.64189262303413
55.2201620430609, -2.66178391281382
55.2216518137515, -2.67199479596447
55.2059838813866, -2.68744398368241
55.1882643054192, -2.69833728258204
55.1746165377112, -2.71194676392651
55.1695659036014, -2.73622146677659
55.1570241235777, -2.7649301642649
55.1393667906023, -2.80528479152133
55.1405019439165, -2.82632908790374
